address,email,income,monthly_spending,name,phone_number,ssn,mk_serial_number,matching_key
광주광역시 광산구 장덕동,io@jusighoesa.kr,34926885,7361597,홍경자,010-3763-1499,030902-3023072,data1_20250602185117802834_751,9074b7d1bda69b9bad8f3dd8572154032d603abc7baf1231b13d4a01e3080055
대구광역시 달서구 신당동,jeonghungang@ju.kr,28269540,2242740,허옥자,010-9667-1020,780811-1084187,data1_20250602185117802834_752,1384d48b6a4cc2422280787fa5a186ea9932a5fcb0ea8de065c5ad954e51207f
서울특별시 종로구 도렴동,misug18@jusighoesa.com,25283179,7416305,윤영환,010-2683-8195,450217-1777608,data1_20250602185117802834_753,f4162304e1b0dac2957e9709066f84caa683f95dbb0f22200892aa1268e0ad57
세종특별자치시 세종시 소정면 대곡리,yeongjai@jusighoesa.com,45199654,5469429,권성호,010-1581-7834,590518-1270738,data1_20250602185117802834_754,27eb88ba2f3ea65b2198db69ef0f040976db64fff02eb9bb728fef173abc7d29
전라북도 순창군 구림면 운남리,lhwang@jusighoesa.kr,48424917,12972542,박순옥,010-9563-6451,840521-2050319,data1_20250602185117802834_755,17ea32425541e8dc00233eaa3876b8a199ecdc43262375f9423af61e66055608
서울특별시 강동구 천호동,jiyeong77@jusighoesa.net,82317130,47484708,김도윤,010-9738-8820,761217-2047875,data1_20250602185117802834_756,8b08c5cdb4c0e949b3ad76404ab0a655d58d8ca5883358e639b2d5b460497a94
대전광역시 유성구 금탄동,gyeongsu23@ju.com,26761742,2678678,이상훈,010-6182-7516,670208-2118925,data1_20250602185117802834_757,94f1d54c15cdfb90ec7a070674fd62d54ea54bc3fe3b46f5ef2946861d7cfbe9
서울특별시 성동구 도선동,fhan@ju.kr,90152470,9570075,노성진,010-3488-4596,871006-1688982,data1_20250602185117802834_758,642657617b436f1479a1be74c39251b93d0e9037167f4ee550a1d906ed152251
울산광역시 북구 산하동,cyang@gwaggim.com,2707796,218054,노지후,010-4479-6986,130116-3129345,data1_20250602185117802834_759,e85a2fdc722675c937cd24a319db1b41e6247846be1e509b19e1f9638e0f0255
세종특별자치시 세종시 연동면 용호리,myeongja22@iibag.com,58893164,1050550,박광수,010-4220-5958,950827-2753232,data1_20250602185117802834_760,c0c747c9df42c98cfba967f3d94aa89df927f0bdbffc014d5368e6813fdff2b4
광주광역시 광산구 신룡동,yeongsug60@jangu.net,25577446,11616508,박영식,010-4300-1602,870406-1608981,data1_20250602185117802834_761,cb66c9ba8440da297093a68d7845e464f1e83bf908508e90fa7008d45358dff4
강원도 원주시 호저면 용곡리,eunjugim@gimgimi.kr,77368669,9484647,장우진,010-8315-5002,700204-2214074,data1_20250602185117802834_762,a60134256f37cadbe4efb4a46e380c7c167b04eebe334c9e0ab5bee27234df28
울산광역시 남구 달동,dohyeon35@coenam.kr,4281965,1068998,김승민,010-6194-1283,121028-4217219,data1_20250602185117802834_763,8fab9ff1f20541d755c28484ff8b9046241ea2816751e6e16c5a6045564ac680
경상북도 포항시 북구 기북면 오덕리,minseohwang@bagigim.kr,95360463,24257179,전정웅,010-2647-2672,641008-1593444,data1_20250602185117802834_764,a3ea34d1f926d325291b4cacfb87de91c9b8df1b19c0e767d15c8579f1f4ce56
대전광역시 대덕구 신일동,gyeongsugna@yu.kr,37674046,18801229,김성진,010-5817-4321,941013-1258604,data1_20250602185117802834_765,07d72d62ffdff3c1c6e3bdef4ac20160a7adbcd78624744a2ad67ea254a7cb6e
전라남도 보성군 문덕면 죽산리,jeongsug14@yu.com,53403218,5750671,박은서,010-2813-5532,120220-3115302,data1_20250602185117802834_766,f339e147e386af66bd47318df998cdb38faa0f6a30e7d7105e4a22c2eff5a53e
전라남도 장성군 장성읍 수산리,seonyeong40@yu.net,60536126,8175439,홍현지,010-1895-4565,970116-1561723,data1_20250602185117802834_767,93cd247f608d7b5fe47a567841d3f3c9592d6fd548c1349c4b2f411c7c0204ef
광주광역시 서구 농성동,ominseog@yu.com,11850484,391093,박준서,010-7050-9692,591103-1406788,data1_20250602185117802834_768,d0ac34a2940a2f4b4d1da739db55181b846d496a5ab1cd7ff3ae0b4948d16554
광주광역시 동구 금남로5가,coemijeong@baggimgim.net,79184203,10876543,박정호,010-9441-8465,680503-1125834,data1_20250602185117802834_769,3bfeeea396de32bee9bbb70e16a1b0d62d41b451fb1899c800f453893de1791a
제주특별자치도 제주시 도두일동,jihye89@gweonbag.com,13544395,2050415,이미숙,010-9373-9598,130727-3280723,data1_20250602185117802834_770,3df6a4fe2a39c0b5deaa5a6a6b91ef8cfa75316e528365fcf5a709cd69de96a2
세종특별자치시 세종시 나성동,songjeongung@ino.com,4068009,947831,이민서,010-2211-8547,001104-4071554,data1_20250602185117802834_771,bbe78f7d0186631f0b5d2f761d3a34487728cce2480763bb80cbf1d1794a2625
서울특별시 강동구 성내동,mryu@jusighoesa.org,91073739,24473020,박성진,010-5329-7375,560804-1477592,data1_20250602185117802834_772,f7547593e66da38b4d32023c7cfe59c8b7f780a7df34f4a93f08c3346ed6c0d8
광주광역시 북구 지야동,jihyegim@seogim.kr,8630961,3318287,장성현,010-5362-6088,110405-3139539,data1_20250602185117802834_773,97b92c57d06a43c0e9be7948bd143cb56fa54259ad79e867152fb1011c007c79
대구광역시 수성구 삼덕동,sanghun74@ju.net,48093707,31733677,이순옥,010-5486-4690,540828-2342108,data1_20250602185117802834_774,77392cf0a6c8c8ddbe3350e4ff53a127585600b3c25970a5d879b2d26cc0c18d
부산광역시 강서구 생곡동,sugjabag@jangijo.org,34876379,5102131,박순옥,010-4788-6847,570527-1862178,data1_20250602185117802834_775,186204fcc71a49302f20a318830e51f5504bf42353961de67d39564f40f09dd7
울산광역시 북구 산하동,jeongsunsong@ju.kr,99419438,2113644,남정수,010-6174-6986,970905-2075789,data1_20250602185117802834_776,5dc87f16c3bfa8a95a05cfceeb818d2a72d5243f6be172a844bbebcc8867841d
전라남도 무안군 청계면 청천리,jiubag@jusighoesa.net,9353352,1773711,이수진,010-2516-4545,680527-1372576,data1_20250602185117802834_777,35b5c1fca2a7bd453c74638f6bacd14acf1d6d353ba68def992c593f9ef462cd
강원도 화천군 상서면 노동리,vgim@yuhanhoesa.com,17102704,2387665,김진호,010-2694-2093,471109-2036800,data1_20250602185117802834_778,bdcf35f7b540fdcd1346b6c73e63d05eaeb23602a533822d52a93affbb1c6edc
제주특별자치도 서귀포시 안덕면 서광리,minjuncoe@coeganggang.com,7812442,2045560,김상호,010-7743-1679,090715-4813256,data1_20250602185117802834_779,eef48cdf48c9cc110e4d1ca9161467800aa847b5280f1223c2f178e96afca7e5
광주광역시 동구 금남로1가,minjae69@igim.kr,46572016,1870887,이영미,010-3580-6740,540515-1697826,data1_20250602185117802834_780,6ebc029b6d6b16ceaf12c44c452b2720980c217edd64a17d7e25dcfbe8ad51ca
충청남도 청양군 화성면 광평리,jeongunggim@yuhanhoesa.org,52947599,12591499,우정자,010-8182-5874,830723-2139363,data1_20250602185117802834_781,46f4705dcddfcd3311eb4961c41fa148af33ffc294e97c581edd0590b091cab9
경상남도 통영시 도산면 수월리,seoyeweon@ju.com,60577403,6267680,강상훈,010-8624-7779,650726-2765130,data1_20250602185117802834_782,120e82be7cdea81ccbf412d56d1bc5a9b86e6181dd56895ac3781caa380dcb29
경상남도 통영시 무전동,miyeongheo@heojeoni.kr,71684817,30467866,오재호,010-2243-2323,630421-2290784,data1_20250602185117802834_783,62b71eeea36c46b401ac338594b37b35922c9bad8b05141943e32c560211a268
대전광역시 동구 용전동,ri@yu.com,77969765,7735492,이지후,010-9762-1492,030830-3219688,data1_20250602185117802834_784,9fb1399088948394d68b58634951ae20db807825e3a77a2219b9eb6dec2b5db5
인천광역시 남동구 서창동,doyunmun@seogimgim.com,94895005,3599283,이윤서,010-5044-2709,860521-1140386,data1_20250602185117802834_785,ccb80c0b70e20416f19cd6d306615d4539ec02f4e275efd9fbce0ece62efc4ba
전라북도 고창군 무장면 성내리,areum34@hongbag.com,47625133,20488076,최은영,010-8460-6011,881002-1185148,data1_20250602185117802834_786,98d01f759a34ddee67220e8fb834b3f9bdddab658840cdd80c58f8805360c146
광주광역시 남구 지석동,gujaehyeon@ju.com,56921830,7609394,김지훈,010-5192-9931,550628-2451718,data1_20250602185117802834_787,d4bfb716005a709d06b9b8ee5266dc6df59547962ccd2b9904d39828c8863e8e
경상북도 예천군 효자면 도촌리,gimyeongjin@ju.org,68144286,1660809,허상호,010-4173-2071,750302-1169490,data1_20250602185117802834_788,867c613cfec70f0bf8012c35112656fa77ef4c625934de0a5eb10ff09e58d681
세종특별자치시 세종시 연서면 쌍류리,ri@gimgosong.com,31165425,2916050,이승현,010-3681-2589,540430-2669192,data1_20250602185117802834_789,734b2c359272782883b612c66608a5bbce4c1e27d22d86177fff9415891b75be
전라북도 완주군 상관면 죽림리,cseo@songi.com,24214488,3825417,전수진,010-8542-5691,890821-1518704,data1_20250602185117802834_790,d6bf2c58e5dbc80d03e40a9dbd3c938b5d43c9c911fade45aeac280827b2d36f
전라북도 순창군 복흥면 하리,bgim@bagii.kr,47338925,6320630,문하은,010-5546-7645,961007-2953119,data1_20250602185117802834_791,3e10c38b620fa9c0838b1d7653af8f96cbb39933284df45e0f07fb207b450b01
서울특별시 노원구 월계동,sangho43@nai.com,23827462,4506664,김건우,010-8402-7536,860313-1884348,data1_20250602185117802834_792,17d9016b7ae98f365a85ce1f387fa9f93acde3425520c77e397ff3ba2b84415e
강원도 강릉시 금학동,ijia@gimgim.com,89537000,7664727,박도현,010-1705-8429,860123-1857857,data1_20250602185117802834_793,755da3a8aa31471724c70bb45e380e7fb828a4485eee3ad7694415d4066458f6
충청남도 홍성군 서부면 광리,hyeonsuggim@ucoe.kr,44517997,12477768,김영철,010-7328-4346,480613-2782488,data1_20250602185117802834_794,2a70f55892aa76074956f9b0439d57aa28d77272cbc5ee8bb47b07925b3c87fe
서울특별시 중랑구 상봉동,migyeong13@oryubag.org,29103072,918929,차준서,010-8658-1699,040211-4006565,data1_20250602185117802834_795,4f94b32938018e4f457b0d2ebcf2d4b9d94792a7b3c95613c46197f3a2014ef5
부산광역시 서구 서대신동2가,jeonggeonu@ibagcoe.com,22622733,2372020,김민준,010-1893-1901,050412-4022542,data1_20250602185117802834_796,e817f1cd3daac29ac774e36de1fd73a231a788c4b50bc882dc50f210d4c93953
충청남도 천안시 서북구 직산읍 삼은리,seoyun68@yuhanhoesa.com,97012625,29386805,박준서,010-6019-6150,080126-4443969,data1_20250602185117802834_797,2c58bda1c65123bdf2ab6c1baa3d0bb1627488766368162f64b3377389c706cb
서울특별시 중랑구 상봉동,seohyeonju@jusighoesa.kr,34920366,5166335,백순옥,010-7087-3079,040906-3085401,data1_20250602185117802834_798,f2986f2b034eb9664f714813b9d9bf5ae7e33d6fa33f338c4b2db0dce757360c
부산광역시 남구 문현동,sangho40@yu.kr,20462700,493903,김은경,010-9993-3923,580629-2413207,data1_20250602185117802834_799,55c074b428d7558743b9fcea0703a95eba79ccb51aff274d456ec9d8c0d177d7
서울특별시 강남구 일원동,pbag@yu.com,75819992,14535731,박경희,010-2685-7368,811223-2054453,data1_20250602185117802834_800,1626a935fe59fe5a8ef0051b916ce952d7afa4cf7d72d71a8e7d56cf5d2ecb05
경상남도 진주시 수곡면 대천리,gwagminseo@songgugim.com,22115620,13390858,강상철,010-9271-4852,781118-2749741,data1_20250602185117802834_801,5b43e19718173b5bd9a557579a59993107920a2678abbef72b7a6e9ecf7adc26
서울특별시 강남구 청담동,pi@yu.com,35193095,20490742,이정수,010-6415-2698,020802-3771331,data1_20250602185117802834_802,e28995f17483a6101191e15132c6c04845ed981edd75b786ff495f642eefafd4
경상북도 영주시 풍기읍 욱금리,tyun@ju.org,5826778,1175074,김건우,010-7548-6381,750705-1169388,data1_20250602185117802834_803,9eb57fe363fb26c397b4354a69c959b2399605b42bab0f02aa973b29b403defb
부산광역시 영도구 신선동1가,jaehyeon81@bagbag.com,22023973,674108,이수진,010-9339-5893,721129-1280614,data1_20250602185117802834_804,b1d94775c8580f01e80acd2d25aaa952da8bf98ae1e203d4acbc1a544c1b5578
경기도 수원시 영통구 이의동,seoyunbag@igimsong.com,27579870,7394665,이민서,010-4842-7484,660814-1508413,data1_20250602185117802834_805,56d2073b6742bd0493ac39a5645856cadff155f73061ee31c255a5a12d7007c0
충청북도 청주시 서원구 현도면 중척리,lbag@ju.kr,45164543,12121397,김현준,010-6275-1306,860701-2719379,data1_20250602185117802834_806,8202d9b4d6699b0bc8ed65a924b8960094999363b42e9d48bb340d3095301af2
전라북도 전주시 완산구 중화산동1가,ni@nacoe.kr,73050518,3601101,김정웅,010-3134-5611,010905-4527033,data1_20250602185117802834_807,9d1c13e2b069593ae794a6d7d6531f3007d6c86fc4cfbec81273bae382055b44
충청남도 서천군 마서면 산내리,jia34@gimgimgim.kr,29799471,13203789,고준호,010-7899-4031,550618-2315670,data1_20250602185117802834_808,2983d7dba6d56cb249a501dd3e1341f5480e372948e9186a96f7ac2ed0e6e335
광주광역시 남구 양림동,omyeongsug@yuhanhoesa.org,61001471,6565040,이성훈,010-5692-4831,580722-2192551,data1_20250602185117802834_809,7d487f7272fa2ed43fcd769a44f16cd8dcc7b013e059d3e48fbf3b6e03a5d589
광주광역시 광산구 요기동,lcoe@yu.kr,96440659,25818829,박지연,010-5093-7614,640830-1269390,data1_20250602185117802834_810,ba1301077c39544d86a1f7c0d46be3579973d5972965ea729baac3c3fe6cdd96
경상북도 울진군 평해읍 오곡리,eunji31@jusighoesa.org,60309533,2409527,양상호,010-7793-1726,990118-2558832,data1_20250602185117802834_811,7dcf48c3b386e348e9a9f48a432ca7b7442689947ba56207f520dc8ef1370bba
대전광역시 서구 도안동,areum54@coegim.com,45419196,15070102,김숙자,010-6384-2072,530922-2681800,data1_20250602185117802834_812,633af25125fa60d03aed416e8759aa9a88d575ef2e710d50be5b8df34cf4c5d4
대전광역시 서구 가장동,gimjuweon@eomseo.com,79497720,470697,이상현,010-5061-8456,910908-1836071,data1_20250602185117802834_813,8c62a486320f6f3dfa9dbb4ddb94dd5cdddfa0e37c619a4a5af582d528d50479
충청남도 계룡시 두마면 두계리,cbae@obaegi.kr,70188345,7047909,최정식,010-6353-2718,710406-2459341,data1_20250602185117802834_814,86d8069fcd84f5b78f6e14fbe69ce6790b0210bfc7c56b2a961be7198865ae5d
전라남도 영광군 백수읍 죽사리,caeweonnam@yuhanhoesa.net,4006774,2118853,김서윤,010-8564-7784,091026-4489873,data1_20250602185117802834_815,61cb2209ecadb031fdb951b4866ec55ff5e5291c874b05f3124eef7b6250046b
대구광역시 남구 이천동,si@yuhanhoesa.com,46651469,1589879,최광수,010-1153-4310,630513-1613306,data1_20250602185117802834_816,1d4ad20755cc94fef4f346f769e273cd028e6a50240a59b074910ff76574837b
부산광역시 영도구 영선동4가,hi@gimi.com,72610713,21302898,김유진,010-2367-1698,470324-2416737,data1_20250602185117802834_817,aecbfbf867fb87189f5a97264e012d23faff6091dd99b3844913ebfac687c65d
전라북도 고창군 신림면 신평리,ci@bagbag.com,29093378,12166041,김경자,010-5835-9792,651124-1213484,data1_20250602185117802834_818,5d231b6e9c184b97655e5dfa8686b536aab4f6bc76c33fedea1119ec0e586fe6
경기도 안산시 상록구 일동,coejihyeon@jusighoesa.kr,84749681,5785806,문도현,010-8194-2719,660208-2160768,data1_20250602185117802834_819,6b6ff3c6bd5d8a8490a338a5c8877ba3f3e252aae7d39ec117a5313bebba4c39
부산광역시 동구 범일동,ogsunheo@jusighoesa.kr,38233662,17271744,이준호,010-1698-7815,581019-1209768,data1_20250602185117802834_820,f2a74ad4df366f892daa9e81a9a9dc147e20ace5988cb048bdb49c647cffe621
부산광역시 서구 동대신동2가,lo@yu.kr,43776716,17696031,민민준,010-2812-7983,720414-2393524,data1_20250602185117802834_821,b2d1c7bf7c0e7a91fe65bbed1212ed342b904128bd2d63402dd327206a51bbe4
울산광역시 남구 황성동,wgweon@yu.kr,53030257,19821773,이현주,010-6732-3583,570418-2369209,data1_20250602185117802834_822,71827f8f77aa20273db63fe9df37002f51599b7216eae06fbb3463eceb7832e4
세종특별자치시 세종시 조치원읍 봉산리,jinhogim@singimjang.net,19556813,7348239,홍준영,010-6434-7064,010215-3939231,data1_20250602185117802834_823,865182d96de25243fff062afaba8ca788e42845cce7996bef984fa10922b7d9d
강원도 삼척시 원덕읍 노곡리,jgim@gimju.kr,86738449,13443932,김지연,010-2170-3417,770913-2604030,data1_20250602185117802834_824,e783359368781af50b124292738983d4954ac041d8b17b4a7726d4a981175058
서울특별시 금천구 시흥동,gimyeongsun@jusighoesa.com,30372231,14114286,이성현,010-9184-6480,600510-2086312,data1_20250602185117802834_825,a5700fac4d53829790da8b843c94dd8a1bb08d6f9b220a05da3a2b6ab227b1e0
전라북도 임실군 관촌면 관촌리,mgim@yu.net,94164390,55381346,황민지,010-6965-3685,981005-2188118,data1_20250602185117802834_826,9d3c21d2c2c4adea80eb9952a062728c4ba86cc01d79bfab61be52f36c0d625d
전라남도 목포시 광동2가,yeji50@yu.kr,43005994,16807625,김영길,010-6656-9583,731231-2079007,data1_20250602185117802834_827,67c86e47f4f2c5157bb60a81433d13e83828037f5bc256d242732bcfbff9a9b5
부산광역시 해운대구 중동,zjo@yuhanhoesa.kr,13592144,2124494,김서준,010-2360-6029,550823-1367156,data1_20250602185117802834_828,100055244e9a99b817f4b4fe5d58eddd597fcfe87186e5a23ca17255437cf2d6
대전광역시 유성구 갑동,seongjinbae@gweongim.kr,71250880,18613741,김유진,010-2435-3239,140207-3891263,data1_20250602185117802834_829,beeb48f5f53ad8aa7e0ac6e06fd02f723e86856f125bbf0506e7f090c28e6b54
강원도 속초시 장사동,yeongho82@jusighoesa.kr,63755173,3903141,양지영,010-5949-6655,850120-1524384,data1_20250602185117802834_830,7eb01584b6288350e11c08ba9e79f71bca8f33ff4359ba686096b16b26c18d82
경기도 성남시 중원구 상대원동,sinjuweon@sonbagsong.kr,19591736,1924905,최영호,010-9115-6595,530130-2121463,data1_20250602185117802834_831,92a3bdc1d45b539338217bacfa69b60f9df5a2d3831f196f8ca25165193fe175
인천광역시 옹진군 자월면 승봉리,ijungsu@ogim.net,36693458,4195724,김정자,010-8892-8897,591012-1265654,data1_20250602185117802834_832,cf80361440ed5f4e742b1ce29b4cee86890543355f5676bed7dcb26465b0c956
세종특별자치시 세종시 연서면 기룡리,junseoi@yuhanhoesa.kr,17843486,7926855,권성진,010-1081-2395,931007-1132180,data1_20250602185117802834_833,92a70e23f35f02e1ee517fd939ad0e8284d621612a0cb3fff597a5c4f60a9a07
서울특별시 금천구 시흥동,coejihun@ju.com,38974711,1232478,이지원,010-1545-3351,920818-1958566,data1_20250602185117802834_834,37dd1e3cb2e837c9a315d855b441e529e45717dffb203d79e830ff8bb3cb6faa
경상북도 영덕군 영덕읍 화수리,baegjinu@baghwang.com,6811845,2640989,최민준,010-8826-1947,090614-4660388,data1_20250602185117802834_835,4dbc106abc763993bc07d1daa62f39b65a8fb1ac42a8dcf7b44026cb87ed2dd3
강원도 화천군 상서면 마현리,zi@yuhanhoesa.com,74233337,6891053,김중수,010-7516-9870,950919-2855604,data1_20250602185117802834_836,ab71634eec0126050aca31d54e7d97ddc5b6ddbc5ce992fd0e811389ea856aef
대구광역시 서구 이현동,jiyeoni@jusighoesa.com,47334139,463901,김숙자,010-7241-3474,730412-2914862,data1_20250602185117802834_837,da8f86d8a000c67a6c4f55ccbf18a03f530be82cab85db0a091f014db5a75494
충청북도 단양군 대강면 남천리,jhan@yu.kr,59471217,21249984,홍서영,010-6432-5649,830927-1136759,data1_20250602185117802834_838,25243b855935e5fde5cc991d2aa996f2c749e755544c41a3f448525ecd44b176
대구광역시 달서구 본동,isanghyeon@ihagim.kr,68679274,2468059,박미영,010-1813-7133,880103-1140293,data1_20250602185117802834_839,71279e8a31c256d545743976935bccc06d16e0ea1e77df6ad2ce044cc910e464
부산광역시 금정구 금성동,jyun@gimyungim.com,68521442,8431133,이하은,010-4353-9832,510806-1941694,data1_20250602185117802834_840,8d2896038a8a169a5c79667d7ad481df915d79d5f893d4d1fb11f0002aa9d646
제주특별자치도 서귀포시 남원읍 남원리,jaehohong@yu.kr,72850208,29552379,권보람,010-5669-5838,470308-2665055,data1_20250602185117802834_841,e4f66a0cb63b83d6afa7ddc77db922478205fa86b265e7c439deee707e899817
대전광역시 유성구 구성동,jangminseo@yu.net,60306518,18670052,이선영,010-2707-4635,810422-2224895,data1_20250602185117802834_842,0e85c62300bf7d25452c1bb0fb1f8853d0d4815f35fd796db3be7c8d98f16240
경상북도 봉화군 춘양면 학산리,gimsugja@joi.kr,21913438,3148346,윤진우,010-6375-1856,560219-1920802,data1_20250602185117802834_843,6a36d410495b5baf1c5017fdc33127f6e89a19e40cf69838f75b1c7af5ec1a75
경상북도 경주시 시동,ihyeonju@yanghwanggim.com,52319624,1448766,강예은,010-6421-2085,710509-1849300,data1_20250602185117802834_844,21414a3b877f7cc7faa47ee0bd3173dc237366b48677b420d2bf41be03a90692
충청북도 옥천군 안내면 오덕리,yunhyeonsug@gimbag.kr,78083222,8062735,강상훈,010-5697-4332,780414-2048293,data1_20250602185117802834_845,cc596a7c97bedf9b1f1f7db8d79fc5860cd49660b09379edb3a1937573e93433
울산광역시 울주군 상북면 길천리,pcoe@yu.com,95879957,34781376,박영길,010-6000-5062,870529-1565972,data1_20250602185117802834_846,fa8038eb4162858e37ebbd1c20ab21ad3259f256f41102a05970459530b7234d
인천광역시 옹진군 북도면 장봉리,jieungim@yu.com,76366853,16814245,진정식,010-2461-7416,441125-2403136,data1_20250602185117802834_847,624121c9cf1f5a3fe0a6001a4fa9e16fdfa6be1aaf6ddb0ca79eabb02c2c321f
경상북도 고령군 개진면 옥산리,jinugang@yunbagi.kr,21950421,247709,장보람,010-6500-6460,981205-1616916,data1_20250602185117802834_848,59e022ea6e9b8ec1bdb1c0c35b014d78c3d7b796a702079a94e3f84514833f2a
인천광역시 강화군 하점면 신봉리,oi@yu.com,24090002,3540464,류순옥,010-4246-5816,770723-2537450,data1_20250602185117802834_849,ff774e358e9fbc2ea405d12acbb22efcbb3f8d9d9a7f47c91b612df8c430f79c
대구광역시 북구 학정동,oi@ju.com,70961592,12291208,김진호,010-2097-6290,881215-2168803,data1_20250602185117802834_850,c5c2ffa2f487336c007199db4163df2958f60025b4d64f4ffa8bf056227a25d7
대구광역시 달서구 월성동,jinho97@eomgimi.kr,29134345,10753202,김현정,010-8389-2652,530528-1220537,data1_20250602185117802834_851,2981292b619d3f2acd8eaffb3a01af18ebe8be02a9214ccbff00ff56fe86ee6c
전라남도 나주시 금천면 촌곡리,ojungsu@naheoseo.kr,3852299,270877,김주원,010-3662-2916,050824-4462963,data1_20250602185117802834_852,8655759ab80fccce5ca44a6fca64c2c1853bbf05a658ce9af7f6f7cd57a57ccc
대전광역시 중구 어남동,jihyei@yuhanhoesa.kr,42449027,838827,이영철,010-1294-3903,941005-1372008,data1_20250602185117802834_853,5191e836de89b3ff9518346d0e5a86308bd1426fb2d6feb1fc099d964352d9e0
서울특별시 강남구 대치동,coehaeun@seobagbag.org,81532210,54218593,김민준,010-4272-8892,650319-2761420,data1_20250602185117802834_854,b6cb1f946e0670e257bd821c0485ec2e6ff11e63de1b4b8dc322d5227522fffb
경기도 수원시 권선구 당수동,sinhyeonsug@ju.kr,37209885,5864805,최지연,010-1504-8366,510127-1766450,data1_20250602185117802834_855,a93e9e8898211e5782f35c9446437f873cbf18b46388fbfe465cbc6d97bd5876
대전광역시 서구 용문동,yeonggil70@seoii.com,95308752,3955721,박영진,010-8457-1181,800429-2116809,data1_20250602185117802834_856,416e0fd8e858849b388ef275d5e385f4d76a99c2330d859c4a9481b9768fa770
충청남도 논산시 노성면 죽림리,yunseonyeong@jusighoesa.kr,83263012,36889532,조서준,010-6223-9878,870922-1140659,data1_20250602185117802834_857,5c5cccdb73b8028fe671011005e37cb1bb4807527f844ae4ab54b1b3d018bcdb
대구광역시 남구 이천동,tyang@gimhwangi.com,11556007,2681829,박건우,010-2727-1828,831007-1695623,data1_20250602185117802834_858,2de6b056e89b608422800ffa02b56e3d7ebf9641c4fb6dfb759bb5a70d9c2edf
충청북도 보은군 산외면 대원리,fgim@songyun.com,11860378,2618407,최승현,010-5376-2355,050515-4689379,data1_20250602185117802834_859,668b1815846ab4eaf1c31b302c6a770dae22c76d7b8758adba84e2d376fdc984
충청남도 천안시 서북구 성정동,hyeonsuggim@ryugim.kr,21705014,3677404,김아름,010-2794-5818,550821-1816883,data1_20250602185117802834_860,9544cd9d8dc1e21f291a271873ff41921e63e0cc7482e4c277ffd83fc6953f82
전라남도 영암군 미암면 신한리,jihun30@ju.com,5214067,669634,김지훈,010-6383-3546,850605-2905420,data1_20250602185117802834_861,7920d4f61c121f77c7d48425f96da2472b44fcfde27f96a4e27cd003f826fd1f
전라남도 구례군 용방면 신지리,isubin@yu.kr,67479736,27770815,김재호,010-2120-3259,870305-2335779,data1_20250602185117802834_862,beb8974bb31c09046a1960472c87d623b47b42374e691b7b540ea91ea13bb351
대구광역시 수성구 지산동,jeongsigbag@yu.kr,99328045,8408015,김경희,010-5780-2908,970510-2589593,data1_20250602185117802834_863,024a12b6fa29f6ccdd7462f0b9d9c6e9441a518c65856ff913de4b5ae70871f3
세종특별자치시 세종시 연기면 산울리,jujia@jusighoesa.org,38368059,11754121,김현지,010-2207-4399,820304-1713004,data1_20250602185117802834_864,a2e1561ae40034bfbe716710732f4370b5a3407fe5cd9dcda5ee0fa4680cc006
경상남도 김해시 상동면 우계리,junyeonggim@yu.net,13557936,5980319,박도윤,010-3351-7084,620515-2625117,data1_20250602185117802834_865,bda0a36a147954a4709c781bf9e0d4d5f0f5b173d371a9a5d76a3df9665e7049
강원도 태백시 상사미동,munjimin@yuhanhoesa.net,44823281,9288447,손영자,010-5466-3537,670311-2105204,data1_20250602185117802834_866,e1bcbdde34cf890a8f3652d2716209c095421aef7f469a6bf51a26c6afc942a1
경상북도 성주군 월항면 안포리,cgim@gimgo.net,70227266,21869490,이광수,010-8987-6813,730801-2242685,data1_20250602185117802834_867,5b560de3d93126a3ff5f4b0ddb74f50b31ca5aff702a240daf783523c9a03ded
경상북도 안동시 풍산읍 노리,seoyeonmun@baggimgang.kr,61372211,11173058,이민지,010-1954-6884,140527-3424376,data1_20250602185117802834_868,eecc629dbd71bddda89da3ad1290f3cba7b4c46d89581e2156b0be76b3441ade
울산광역시 남구 부곡동,gimyejun@seongigim.kr,84752155,20293974,오영식,010-5524-9958,850525-2678691,data1_20250602185117802834_869,8610ced1934a42cc8a79fd21803f36720e9fbb321650d57ae085dbe3cd72c133
대구광역시 중구 동성로2가,jeongsumun@yu.com,23097670,1832017,심정호,010-4121-9418,670810-1596685,data1_20250602185117802834_870,9b71eeb76286b7519591eedb27a26577a2dc2266f09706e8334c6853df00aabc
강원도 화천군 상서면 산양리,junyeongju@jusighoesa.kr,82374833,25404056,정지우,010-4644-6481,491209-1671546,data1_20250602185117802834_871,4e48c9b5b51a20514621c219be68de90fe639a29e7e502ace41288c1fbe93b5a
부산광역시 북구 덕천동,songyeweon@yu.kr,74991172,36013022,문민재,010-2989-8214,061111-3312019,data1_20250602185117802834_872,291c1ce28ad127190a60dc0548515bdfaaa5c3e9f34ac712448c8eb82591d0b5
울산광역시 중구 복산동,cgo@ju.org,80813108,21973120,김영진,010-9086-8792,630215-2734093,data1_20250602185117802834_873,fe6852932f47a6bb5bc671f203da18f2f028ece9d56269aa709b77236bbb8d95
강원도 횡성군 횡성읍 읍하리,jeongja81@yu.kr,21174214,1306785,이수민,010-3690-4090,741227-1817971,data1_20250602185117802834_874,72fb5fe6a348138ec989ac68a3f896f89437699a356045cfadf363f3eabc00aa
